flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-21,scheduled,,Cairns,Australia/Brisbane,CNS,YBCS,,,0.0,2026-09-21T13:00:00+00:00,2026-09-21T13:00:00+00:00,2026-09-20T09:04:00+00:00,2026-09-20T13:00:00+00:00,2026-09-20T09:04:00+00:00,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-09-20T13:36:00+00:00,0.0,,2026-09-20T09:39:00+00:00,,2026-09-20T09:39:00+00:00,empty,,,,,,,,,,7C6214,,,,,,,
2026-09-20,scheduled,,Shuangliu,Asia/Shanghai,CTU,ZUUU,,,500.0,2026-09-20T04:30:00+00:00,2026-09-20T04:30:00+00:00,,2026-09-20T12:50:00+00:00,,Arlanda,Europe/Stockholm,ARN,ESSA,,,,2026-09-20T08:15:00+00:00,,,,,,Air China Cargo,CAO,CAO,1159,CAO1159,CAO1159,,,,,78026E,,,,,,,
2026-09-20,scheduled,,Aurukun Mission,Australia/Brisbane,AUU,YAUR,,,,2026-09-20T17:05:00+00:00,2026-09-20T17:05:00+00:00,,,,Cairns,Australia/Brisbane,CNS,YBCS,2,,,2026-09-20T18:40:00+00:00,,,,,,Skytrans Australia,QN,SKP,54,QN54,SKP54,,,,,,,,,,,,
2026-09-20,scheduled,,Aurukun Mission,Australia/Brisbane,AUU,YAUR,,,,2026-09-20T17:05:00+00:00,2026-09-20T17:05:00+00:00,,,,Cairns,Australia/Brisbane,CNS,YBCS,2,,,2026-09-20T18:40:00+00:00,,,,,,Flexflight,W2,FXT,2326,W22326,FXT2326,,,,,,,skytrans australia,qn,skp,54,qn54,skp54
2026-09-20,scheduled,,Yinchuan,Asia/Shanghai,INC,ZLIC,,,0.0,2026-09-20T13:20:00+00:00,2026-09-20T13:20:00+00:00,,2026-09-20T13:20:00+00:00,,Xuzhou,Asia/Shanghai,XUZ,ZSXZ,T2,,,2026-09-20T15:45:00+00:00,,,,,,Tibet Airlines,TV,TBA,2435,TV2435,TBA2435,,,,,,,loong air,gj,cdc,8651,gj8651,cdc8651
2026-09-20,scheduled,,Yinchuan,Asia/Shanghai,INC,ZLIC,,,0.0,2026-09-20T13:20:00+00:00,2026-09-20T13:20:00+00:00,,2026-09-20T13:20:00+00:00,,Xuzhou,Asia/Shanghai,XUZ,ZSXZ,T2,,,2026-09-20T15:45:00+00:00,,,,,,China Eastern Airlines,MU,CES,4333,MU4333,CES4333,,,,,,,loong air,gj,cdc,8651,gj8651,cdc8651
2026-09-20,scheduled,,Yinchuan,Asia/Shanghai,INC,ZLIC,,,0.0,2026-09-20T13:20:00+00:00,2026-09-20T13:20:00+00:00,,2026-09-20T13:20:00+00:00,,Xuzhou,Asia/Shanghai,XUZ,ZSXZ,T2,,,2026-09-20T15:45:00+00:00,,,,,,Xiamen Air,MF,CXA,5274,MF5274,CXA5274,,,,,,,loong air,gj,cdc,8651,gj8651,cdc8651
2026-09-20,scheduled,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,102,0.0,2026-09-20T10:50:00+00:00,2026-09-20T10:50:00+00:00,,2026-09-20T10:50:00+00:00,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,8,2026-09-20T12:40:00+00:00,,,,,,Xiamen Air,MF,CXA,3450,MF3450,CXA3450,,,,,7814D5,,china eastern airlines,mu,ces,2796,mu2796,ces2796
2026-09-20,scheduled,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,102,0.0,2026-09-20T10:50:00+00:00,2026-09-20T10:50:00+00:00,,2026-09-20T10:50:00+00:00,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,8,2026-09-20T12:40:00+00:00,,,,,,Sichuan Airlines,3U,CSC,5104,3U5104,CSC5104,,,,,7814D5,,china eastern airlines,mu,ces,2796,mu2796,ces2796
2026-09-20,active,,Xianyang,Asia/Shanghai,XIY,ZLXY,2,13,4.0,2026-09-20T10:45:00+00:00,2026-09-20T10:45:00+00:00,,2026-09-20T10:49:00+00:00,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-20T13:40:00+00:00,,,,,,Shandong Airlines,SC,CDG,9184,SC9184,CDG9184,,,,,780437,,shenzhen airlines,zh,csz,9212,zh9212,csz9212
2026-09-20,active,,Xianyang,Asia/Shanghai,XIY,ZLXY,2,13,4.0,2026-09-20T10:45:00+00:00,2026-09-20T10:45:00+00:00,,2026-09-20T10:49:00+00:00,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-20T13:40:00+00:00,,,,,,Air China,CA,CCA,3512,CA3512,CCA3512,,,,,780437,,shenzhen airlines,zh,csz,9212,zh9212,csz9212
2026-09-20,active,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,176,0.0,2026-09-20T10:30:00+00:00,2026-09-20T10:30:00+00:00,,2026-09-20T10:30:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,37,2026-09-20T13:05:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1494,3U1494,CSC1494,,,,,78220B,,china southern airlines,cz,csn,5792,cz5792,csn5792
2026-09-20,scheduled,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,19,0.0,2026-09-20T11:00:00+00:00,2026-09-20T11:00:00+00:00,,2026-09-20T11:00:00+00:00,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-20T13:50:00+00:00,,,,,,Hebei Airlines,NS,HBH,8101,NS8101,HBH8101,,,,,7812BD,,xiamen air,mf,cxa,8101,mf8101,cxa8101
2026-09-20,scheduled,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,19,0.0,2026-09-20T11:00:00+00:00,2026-09-20T11:00:00+00:00,,2026-09-20T11:00:00+00:00,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-20T13:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,2265,3U2265,CSC2265,,,,,7812BD,,xiamen air,mf,cxa,8101,mf8101,cxa8101
2026-09-20,scheduled,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,19,0.0,2026-09-20T11:00:00+00:00,2026-09-20T11:00:00+00:00,,2026-09-20T11:00:00+00:00,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-20T13:50:00+00:00,,,,,,China Eastern Airlines,MU,CES,4716,MU4716,CES4716,,,,,7812BD,,xiamen air,mf,cxa,8101,mf8101,cxa8101
2026-09-20,scheduled,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,19,0.0,2026-09-20T11:00:00+00:00,2026-09-20T11:00:00+00:00,,2026-09-20T11:00:00+00:00,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-20T13:50:00+00:00,,,,,,Juneyao Air,HO,DKH,7020,HO7020,DKH7020,,,,,7812BD,,xiamen air,mf,cxa,8101,mf8101,cxa8101
2026-09-20,scheduled,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,19,0.0,2026-09-20T11:00:00+00:00,2026-09-20T11:00:00+00:00,,2026-09-20T11:00:00+00:00,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-20T13:50:00+00:00,,,,,,China Express Airlines,G5,HXA,9185,G59185,HXA9185,,,,,7812BD,,xiamen air,mf,cxa,8101,mf8101,cxa8101
2026-09-20,scheduled,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,62,0.0,2026-09-20T10:55:00+00:00,2026-09-20T10:55:00+00:00,,2026-09-20T10:55:00+00:00,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,27,2026-09-20T12:40:00+00:00,,,,,,Juneyao Air,HO,DKH,5432,HO5432,DKH5432,,,,,7822C7,,china eastern airlines,mu,ces,5636,mu5636,ces5636
2026-09-20,scheduled,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,62,0.0,2026-09-20T10:55:00+00:00,2026-09-20T10:55:00+00:00,,2026-09-20T10:55:00+00:00,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,27,2026-09-20T12:40:00+00:00,,,,,,Xiamen Air,MF,CXA,3940,MF3940,CXA3940,,,,,7822C7,,china eastern airlines,mu,ces,5636,mu5636,ces5636
2026-09-20,active,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,1,0.0,2026-09-20T10:45:00+00:00,2026-09-20T10:45:00+00:00,,2026-09-20T10:45:00+00:00,,Changsha,Asia/Shanghai,CSX,ZGHA,2,,,2026-09-20T12:30:00+00:00,,,,,,Hebei Airlines,NS,HBH,8247,NS8247,HBH8247,,,,,780358,,xiamen air,mf,cxa,8247,mf8247,cxa8247
2026-09-20,active,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,1,0.0,2026-09-20T10:45:00+00:00,2026-09-20T10:45:00+00:00,,2026-09-20T10:45:00+00:00,,Changsha,Asia/Shanghai,CSX,ZGHA,2,,,2026-09-20T12:30:00+00:00,,,,,,China Express Airlines,G5,HXA,9197,G59197,HXA9197,,,,,780358,,xiamen air,mf,cxa,8247,mf8247,cxa8247
2026-09-20,active,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,1,0.0,2026-09-20T10:45:00+00:00,2026-09-20T10:45:00+00:00,,2026-09-20T10:45:00+00:00,,Changsha,Asia/Shanghai,CSX,ZGHA,2,,,2026-09-20T12:30:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4174,CZ4174,CSN4174,,,,,780358,,xiamen air,mf,cxa,8247,mf8247,cxa8247
2026-09-20,active,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,1,0.0,2026-09-20T10:45:00+00:00,2026-09-20T10:45:00+00:00,,2026-09-20T10:45:00+00:00,,Changsha,Asia/Shanghai,CSX,ZGHA,2,,,2026-09-20T12:30:00+00:00,,,,,,Sichuan Airlines,3U,CSC,2389,3U2389,CSC2389,,,,,780358,,xiamen air,mf,cxa,8247,mf8247,cxa8247
2026-09-20,active,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,78,0.0,2026-09-20T10:30:00+00:00,2026-09-20T10:30:00+00:00,,2026-09-20T10:30:00+00:00,,Jinan,Asia/Shanghai,TNA,ZSJN,,,,2026-09-20T12:55:00+00:00,,,,,,Tibet Airlines,TV,TBA,3346,TV3346,TBA3346,,,,,780B07,,shandong airlines,sc,cdg,8408,sc8408,cdg8408
2026-09-20,active,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,78,0.0,2026-09-20T10:30:00+00:00,2026-09-20T10:30:00+00:00,,2026-09-20T10:30:00+00:00,,Jinan,Asia/Shanghai,TNA,ZSJN,,,,2026-09-20T12:55:00+00:00,,,,,,China Express Airlines,G5,HXA,8460,G58460,HXA8460,,,,,780B07,,shandong airlines,sc,cdg,8408,sc8408,cdg8408
2026-09-20,active,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,78,0.0,2026-09-20T10:30:00+00:00,2026-09-20T10:30:00+00:00,,2026-09-20T10:30:00+00:00,,Jinan,Asia/Shanghai,TNA,ZSJN,,,,2026-09-20T12:55:00+00:00,,,,,,Air China,CA,CCA,4974,CA4974,CCA4974,,,,,780B07,,shandong airlines,sc,cdg,8408,sc8408,cdg8408
2026-09-20,active,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,78,0.0,2026-09-20T10:30:00+00:00,2026-09-20T10:30:00+00:00,,2026-09-20T10:30:00+00:00,,Jinan,Asia/Shanghai,TNA,ZSJN,,,,2026-09-20T12:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2826,ZH2826,CSZ2826,,,,,780B07,,shandong airlines,sc,cdg,8408,sc8408,cdg8408
