flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-09,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-09T00:15:00+00:00,2026-09-09T00:15:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-09-09T07:20:00+00:00,,,,,,Scoot,TR,TGW,759,TR759,TGW759,,,,,,,,,,,
2026-09-09,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-09T00:15:00+00:00,2026-09-09T00:15:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-09-09T07:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8415,SQ8415,SIA8415,,scoot,tr,tgw,759,tr759,tgw759,,,,
2026-09-09,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-09T00:05:00+00:00,2026-09-09T00:05:00+00:00,,,,Sharjah,Asia/Dubai,SHJ,OMSJ,,,,2026-09-09T02:50:00+00:00,,,,,,Air India Express,IX,AXB,669,IX669,AXB669,,,,,,,,,,,800B9B
2026-09-09,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-09T00:05:00+00:00,2026-09-09T00:05:00+00:00,,,,Sharjah,Asia/Dubai,SHJ,OMSJ,,,,2026-09-09T02:50:00+00:00,,,,,,Air India,AI,AIC,9259,AI9259,AIC9259,,air india express,ix,axb,669,ix669,axb669,,,,800B9B
2026-09-09,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-09T00:05:00+00:00,2026-09-09T00:05:00+00:00,,,,Sharjah,Asia/Dubai,SHJ,OMSJ,,,,2026-09-09T02:50:00+00:00,,,,,,Air India,AI,AIC,9223,AI9223,AIC9223,,air india express,ix,axb,669,ix669,axb669,,,,800B9B
2026-09-09,scheduled,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,A,,2026-09-09T02:40:00+00:00,2026-09-09T02:40:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,,,2026-09-09T06:35:00+00:00,,,,,,All Nippon Airways,NH,ANA,8428,NH8428,ANA8428,,,,,,,,,,,
2026-09-09,scheduled,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,Q,,2026-09-09T02:10:00+00:00,2026-09-09T02:10:00+00:00,,,,Lianshui,Asia/Shanghai,HIA,ZSSH,,,,2026-09-09T03:25:00+00:00,,,,,,Shandong Airlines,SC,CDG,2433,SC2433,CDG2433,,,,,,,,,,,
2026-09-09,scheduled,,,Tagbilaran,Asia/Manila,TAG,RPSP,,,,2026-09-09T02:15:00+00:00,2026-09-09T02:15:00+00:00,,2026-09-09T02:15:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,9,4,2026-09-09T07:50:00+00:00,,,,,,Jeju Air,7C,JJA,2126,7C2126,JJA2126,,,,,,,,,,,
2026-09-09,scheduled,,,Tagbilaran,Asia/Manila,TAG,RPSP,,,,2026-09-09T02:15:00+00:00,2026-09-09T02:15:00+00:00,,2026-09-09T02:15:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,9,4,2026-09-09T07:50:00+00:00,,,,,,jeju air,H1,H1,9824,H19824,H19824,,jeju air,7c,jja,2126,7c2126,jja2126,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-09T03:00:00+00:00,2026-09-09T03:00:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,T3,,,2026-09-09T04:50:00+00:00,,,,,,Vietravel Airlines,VU,VAG,8601,VU8601,VAG8601,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T03:00:00+00:00,2026-09-09T03:00:00+00:00,,,,Mactan-Cebu International,Asia/Manila,CEB,RPVM,,,,2026-09-09T06:10:00+00:00,,,,,,Shandong Airlines,SC,CDG,2417,SC2417,CDG2417,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T02:50:00+00:00,2026-09-09T02:50:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-09-09T05:20:00+00:00,,,,,,JDL Airlines,JG,JDL,2861,JG2861,JDL2861,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T02:50:00+00:00,2026-09-09T02:50:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-09-09T05:40:00+00:00,,,,,,SF Airlines,O3,CSS,7110,O37110,CSS7110,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-09T02:45:00+00:00,2026-09-09T02:45:00+00:00,,2026-09-09T02:45:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-09T06:45:00+00:00,,,,,,Malaysia Airlines,MH,MAS,523,MH523,MAS523,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T02:40:00+00:00,2026-09-09T02:40:00+00:00,,,,,,BAR,ZJQH,,,,2026-09-09T03:40:00+00:00,,,,,,JDL Airlines,JG,JDL,2811,JG2811,JDL2811,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,"G,H",,2026-09-09T02:40:00+00:00,2026-09-09T02:40:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,,,,2026-09-09T04:00:00+00:00,,,,,,Shandong Airlines,SC,CDG,2477,SC2477,CDG2477,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T02:40:00+00:00,2026-09-09T02:40:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-09-09T04:20:00+00:00,,,,,,SF Airlines,O3,CSS,7811,O37811,CSS7811,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T02:40:00+00:00,2026-09-09T02:40:00+00:00,,,,,,NTG,ZSNT,,,,2026-09-09T04:40:00+00:00,,,,,,SF Airlines,O3,CSS,6845,O36845,CSS6845,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T02:40:00+00:00,2026-09-09T02:40:00+00:00,,,,Weifang,Asia/Shanghai,WEF,ZSWF,,,,2026-09-09T05:15:00+00:00,,,,,,Central Airlines,I9,HLF,8845,I98845,HLF8845,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,3,D,,2026-09-09T02:30:00+00:00,2026-09-09T02:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,283,17,2026-09-09T07:00:00+00:00,,,,,,Asiana Airlines,OZ,AAR,372,OZ372,AAR372,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,3,D,,2026-09-09T02:30:00+00:00,2026-09-09T02:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,283,17,2026-09-09T07:00:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,3301,ZH3301,CSZ3301,,asiana airlines,oz,aar,372,oz372,aar372,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T02:10:00+00:00,2026-09-09T02:10:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-09T05:15:00+00:00,,,,,,JDL Airlines,JG,JDL,2687,JG2687,JDL2687,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T02:10:00+00:00,2026-09-09T02:10:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-09T05:25:00+00:00,,,,,,JDL Airlines,JG,JDL,2646,JG2646,JDL2646,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-09T02:10:00+00:00,2026-09-09T02:10:00+00:00,,,,Liege Airport,Europe/Brussels,LGG,EBLG,,,,2026-09-09T09:15:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,3013,ET3013,ETH3013,,,,,,,,,,,
2026-09-09,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,"G,H",,2026-09-09T02:10:00+00:00,2026-09-09T02:10:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-09-09T04:20:00+00:00,,,,,,Shandong Airlines,SC,CDG,2495,SC2495,CDG2495,,,,,,,,,,,
2026-09-09,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-09-09T05:05:00+00:00,2026-09-09T05:05:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-09T16:05:00+00:00,,,,,,Atlas Air,5Y,GTI,7521,5Y7521,GTI7521,,,,,,,,,,,
2026-09-09,scheduled,,,Koltsovo International,Asia/Yekaterinburg,SVX,USSS,,,,2026-09-09T00:05:00+00:00,2026-09-09T00:05:00+00:00,,2026-09-09T00:05:00+00:00,,Dubai,Asia/Dubai,DXB,OMDB,2,,4,2026-09-09T05:10:00+00:00,,,,,,flydubai,FZ,FDB,8346,FZ8346,FDB8346,,,,,,,,,,,
2026-09-09,scheduled,,,Nausori,Pacific/Fiji,SUV,NFNA,,,,2026-09-09T06:45:00+00:00,2026-09-09T06:45:00+00:00,,2026-09-09T06:45:00+00:00,,Vanuabalavu,Pacific/Fiji,VBV,NFVB,,,,2026-09-09T07:55:00+00:00,,,,,,Fiji Airways,FJ,FJI,137,FJ137,FJI137,,,,,,,,,,,C8808D
2026-09-09,scheduled,,,Nausori,Pacific/Fiji,SUV,NFNA,,,,2026-09-09T06:30:00+00:00,2026-09-09T06:30:00+00:00,,2026-09-09T06:30:00+00:00,,Nadi International,Pacific/Fiji,NAN,NFFN,,,,2026-09-09T07:00:00+00:00,,,,,,Fiji Airways,FJ,FJI,8,FJ8,FJI8,,,,,,,,,,,C880B0
2026-09-09,scheduled,,,Nausori,Pacific/Fiji,SUV,NFNA,,,,2026-09-09T06:30:00+00:00,2026-09-09T06:30:00+00:00,,2026-09-09T06:30:00+00:00,,Nadi International,Pacific/Fiji,NAN,NFFN,,,,2026-09-09T07:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,6148,SQ6148,SIA6148,,fiji airways,fj,fji,8,fj8,fji8,,,,C880B0
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-09T02:50:00+00:00,2026-09-09T02:50:00+00:00,,,,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,,,2026-09-09T05:45:00+00:00,,,,,,Cathay Pacific,CX,CPA,820,CX820,CPA820,,,,,,,,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:50:00+00:00,2026-09-09T02:50:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-09-09T07:55:00+00:00,,,,,,Hong Kong Airlines,HX,CRK,616,HX616,CRK616,,,,,,,,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:50:00+00:00,2026-09-09T02:50:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-09-09T07:55:00+00:00,,,,,,Turkish Airlines,TK,THY,9211,TK9211,THY9211,,hong kong airlines,hx,crk,616,hx616,crk616,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:50:00+00:00,2026-09-09T02:50:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-09-09T07:55:00+00:00,,,,,,Etihad Airways,EY,ETD,6810,EY6810,ETD6810,,hong kong airlines,hx,crk,616,hx616,crk616,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:35:00+00:00,2026-09-09T02:35:00+00:00,,2026-09-09T02:35:00+00:00,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-09-09T07:00:00+00:00,,,,,,HK express,UO,HKE,604,UO604,HKE604,,,,,,,,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:35:00+00:00,2026-09-09T02:35:00+00:00,,2026-09-09T02:35:00+00:00,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-09-09T07:00:00+00:00,,,,,,Cathay Pacific,CX,CPA,5604,CX5604,CPA5604,,hk express,uo,hke,604,uo604,hke604,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:35:00+00:00,2026-09-09T02:35:00+00:00,,2026-09-09T02:35:00+00:00,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,,,2026-09-09T08:20:00+00:00,,,,,,Hong Kong Airlines,HX,CRK,606,HX606,CRK606,,,,,,,,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:35:00+00:00,2026-09-09T02:35:00+00:00,,2026-09-09T02:35:00+00:00,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,,,2026-09-09T08:20:00+00:00,,,,,,Turkish Airlines,TK,THY,9204,TK9204,THY9204,,hong kong airlines,hx,crk,606,hx606,crk606,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:30:00+00:00,2026-09-09T02:30:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-09-09T06:30:00+00:00,,,,,,HK express,UO,HKE,698,UO698,HKE698,,,,,,,,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:30:00+00:00,2026-09-09T02:30:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-09-09T06:30:00+00:00,,,,,,Cathay Pacific,CX,CPA,5698,CX5698,CPA5698,,hk express,uo,hke,698,uo698,hke698,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-09-09T02:25:00+00:00,2026-09-09T02:25:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,,,,2026-09-09T08:00:00+00:00,,,,,,All Nippon Airways,NH,ANA,8512,NH8512,ANA8512,,,,,,,,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:10:00+00:00,2026-09-09T02:10:00+00:00,,2026-09-09T02:10:00+00:00,,Daegu,Asia/Seoul,TAE,RKTN,,,,2026-09-09T06:40:00+00:00,,,,,,HK express,UO,HKE,656,UO656,HKE656,,,,,,,,,,,
2026-09-09,scheduled,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-09-09T02:10:00+00:00,2026-09-09T02:10:00+00:00,,2026-09-09T02:10:00+00:00,,Daegu,Asia/Seoul,TAE,RKTN,,,,2026-09-09T06:40:00+00:00,,,,,,Cathay Pacific,CX,CPA,5656,CX5656,CPA5656,,hk express,uo,hke,656,uo656,hke656,,,,
2026-09-09,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-09-09T02:40:00+00:00,2026-09-09T02:40:00+00:00,,,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,,,,2026-09-09T04:10:00+00:00,,,,,,SF Airlines,O3,CSS,7233,O37233,CSS7233,,,,,,,,,,,
