flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-07-07,scheduled,,Essendon,Australia/Melbourne,MEB,YMEN,,,,2026-07-07T12:00:00+00:00,2026-07-07T12:00:00+00:00,,,,Essendon,Australia/Melbourne,MEB,YMEN,,,,2026-07-06T12:55:00+00:00,,,,,,empty,,,,,,,,,,7C80B8,,,,,,,
2026-07-06,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,C55,,2026-07-06T10:55:00+00:00,2026-07-06T10:55:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,7,2026-07-06T12:45:00+00:00,,,,,,Xiamen Air,MF,CXA,3458,MF3458,CXA3458,,,,,7820C2,china eastern airlines,mu,ces,2812,mu2812,ces2812,
2026-07-06,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,C55,,2026-07-06T10:55:00+00:00,2026-07-06T10:55:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,7,2026-07-06T12:45:00+00:00,,,,,,China United Airlines,KN,CUA,6104,KN6104,CUA6104,,,,,7820C2,china eastern airlines,mu,ces,2812,mu2812,ces2812,
2026-07-06,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,C55,,2026-07-06T10:55:00+00:00,2026-07-06T10:55:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,7,2026-07-06T12:45:00+00:00,,,,,,China Southern Airlines,CZ,CSN,1961,CZ1961,CSN1961,,,,,7820C2,china eastern airlines,mu,ces,2812,mu2812,ces2812,
2026-07-06,active,,Beijing Daxing International Airport,+8,PKX,ZBAD,,D63,,2026-07-06T10:40:00+00:00,2026-07-06T10:40:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,36,2026-07-06T12:50:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,4131,ZH4131,CSZ4131,,,,,780868,air china,ca,cca,8321,ca8321,cca8321,
2026-07-06,active,,Beijing Daxing International Airport,+8,PKX,ZBAD,,D63,,2026-07-06T10:40:00+00:00,2026-07-06T10:40:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,36,2026-07-06T12:50:00+00:00,,,,,,Shandong Airlines,SC,CDG,5390,SC5390,CDG5390,,,,,780868,air china,ca,cca,8321,ca8321,cca8321,
2026-07-06,active,,Beijing Daxing International Airport,+8,PKX,ZBAD,,D110,,2026-07-06T10:30:00+00:00,2026-07-06T10:30:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-07-06T14:05:00+00:00,,,,,,Etihad Airways,EY,ETD,5753,EY5753,ETD5753,,,,,7803EB,china eastern airlines,mu,ces,5704,mu5704,ces5704,
2026-07-06,active,,Beijing Daxing International Airport,+8,PKX,ZBAD,,D110,,2026-07-06T10:30:00+00:00,2026-07-06T10:30:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-07-06T14:05:00+00:00,,,,,,Xiamen Air,MF,CXA,3996,MF3996,CXA3996,,,,,7803EB,china eastern airlines,mu,ces,5704,mu5704,ces5704,
2026-07-06,active,,Beijing Daxing International Airport,+8,PKX,ZBAD,,D110,,2026-07-06T10:30:00+00:00,2026-07-06T10:30:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-07-06T14:05:00+00:00,,,,,,China United Airlines,KN,CUA,6184,KN6184,CUA6184,,,,,7803EB,china eastern airlines,mu,ces,5704,mu5704,ces5704,
2026-07-06,active,,Beijing Daxing International Airport,+8,PKX,ZBAD,,H1-H,,2026-07-06T10:00:00+00:00,2026-07-06T10:00:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,,6,2026-07-06T11:55:00+00:00,5.0,,,,,Xiamen Air,MF,CXA,3004,MF3004,CXA3004,,,,,781F80,china eastern airlines,mu,ces,2106,mu2106,ces2106,
