flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-12,landed,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,,2026-09-12T01:00:00+00:00,2026-09-12T01:00:00+00:00,2026-09-11T00:20:00+00:00,2026-09-11T00:20:00+00:00,2026-09-11T00:20:00+00:00,Port Lincoln,Australia/Adelaide,PLO,YPLC,,,,2026-09-11T01:38:00+00:00,,,2026-09-11T00:59:00+00:00,2026-09-11T00:59:00+00:00,2026-09-11T00:59:00+00:00,empty,,,,,,,,,,7C2E09,,,,,,,
2026-09-12,landed,,Port Lincoln,Australia/Adelaide,PLO,YPLC,,,,2026-09-12T02:10:00+00:00,2026-09-12T02:10:00+00:00,2026-09-11T02:05:00+00:00,2026-09-11T02:05:00+00:00,2026-09-11T02:05:00+00:00,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,,2026-09-11T02:47:00+00:00,,2026-09-11T02:43:00+00:00,2026-09-11T02:43:00+00:00,2026-09-11T02:43:00+00:00,2026-09-11T02:43:00+00:00,empty,,,,,,,,,,7C2E09,,,,,,,
2026-09-11,scheduled,,Krabi,Asia/Bangkok,KBV,VTSG,,"A,B",,2026-09-11T08:25:00+00:00,2026-09-11T08:25:00+00:00,,2026-09-11T08:22:00+00:00,,Don Muang,Asia/Bangkok,DMK,VTBD,2,,10,2026-09-11T10:00:00+00:00,,,,,,AirAsia,FD,AIQ,3214,FD3214,AIQ3214,,,,,880841,,,,,,,
2026-09-11,scheduled,,Nakhon Si Thammarat,Asia/Bangkok,NST,VTSF,,1-5,,2026-09-11T08:35:00+00:00,2026-09-11T08:35:00+00:00,,2026-09-11T08:43:00+00:00,,Don Muang,Asia/Bangkok,DMK,VTBD,2,,11,2026-09-11T09:50:00+00:00,,,,,,AirAsia,FD,AIQ,3189,FD3189,AIQ3189,,,,,880C42,,,,,,,
2026-09-11,active,,Roi Et Airport,Asia/Bangkok,ROI,VTUV,,2,,2026-09-11T08:25:00+00:00,2026-09-11T08:25:00+00:00,2026-09-11T08:21:00+00:00,2026-09-11T08:21:00+00:00,2026-09-11T08:21:00+00:00,Don Muang,Asia/Bangkok,DMK,VTBD,2,,10,2026-09-11T09:25:00+00:00,,2026-09-11T09:08:00+00:00,,2026-09-11T09:08:00+00:00,,AirAsia,FD,AIQ,3567,FD3567,AIQ3567,,,,,880453,,,,,,,
2026-09-11,scheduled,,Phitsanulok,Asia/Bangkok,PHS,VTPP,,,,2026-09-11T08:35:00+00:00,2026-09-11T08:35:00+00:00,,2026-09-11T08:35:00+00:00,,Don Muang,Asia/Bangkok,DMK,VTBD,2,,10,2026-09-11T09:20:00+00:00,,,,,,AirAsia,FD,AIQ,3309,FD3309,AIQ3309,,,,,880844,,,,,,,
2026-09-11,active,,Can Tho,Asia/Ho_Chi_Minh,VCA,VVCT,,,,2026-09-11T08:00:00+00:00,2026-09-11T08:00:00+00:00,2026-09-11T08:16:00+00:00,2026-09-11T08:16:00+00:00,2026-09-11T08:16:00+00:00,Lienkhang,Asia/Ho_Chi_Minh,DLI,VVDL,,,,2026-09-11T09:20:00+00:00,,,,,,VASCO,0V,VFC,8020,0V8020,VFC8020,,,,,88821E,,,,,,,
2026-09-11,scheduled,,Doha International,Asia/Qatar,DOH,OTHH,,C7,,2026-09-11T07:50:00+00:00,2026-09-11T07:50:00+00:00,,2026-09-11T08:00:00+00:00,,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,D,,,2026-09-11T15:40:00+00:00,10.0,,,,,Malaysia Airlines,MH,MAS,9077,MH9077,MAS9077,,,,,,,qatar airways,qr,qtr,729,qr729,qtr729
2026-09-11,scheduled,,Doha International,Asia/Qatar,DOH,OTHH,,C58,,2026-09-11T07:50:00+00:00,2026-09-11T07:50:00+00:00,,2026-09-11T07:50:00+00:00,,Heydar Aliyev International (Bina International),Asia/Baku,GYD,UBBB,1,,,2026-09-11T13:10:00+00:00,,,,,,SriLankan Airlines,UL,ALK,3164,UL3164,ALK3164,,,,,06A089,,qatar airways,qr,qtr,353,qr353,qtr353
2026-09-11,scheduled,,Doha International,Asia/Qatar,DOH,OTHH,,C58,,2026-09-11T07:50:00+00:00,2026-09-11T07:50:00+00:00,,2026-09-11T07:50:00+00:00,,Heydar Aliyev International (Bina International),Asia/Baku,GYD,UBBB,1,,,2026-09-11T13:10:00+00:00,,,,,,Iberia,IB,IBE,6317,IB6317,IBE6317,,,,,06A089,,qatar airways,qr,qtr,353,qr353,qtr353
