flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-22,scheduled,,Jackson Field,Pacific/Port_Moresby,POM,AYPY,,,,2026-07-22T09:00:00+00:00,2026-07-22T09:00:00+00:00,,,,Cairns,Australia/Brisbane,CNS,YBCS,,,,2026-07-21T12:02:00+00:00,,,,,,empty,,,,,,,,,,8980D5,,,,,,,
2026-07-21,scheduled,,Ban Houei,Asia/Vientiane,OUI,LFEC,,,,2026-07-21T09:15:00+00:00,2026-07-21T09:15:00+00:00,,,,Brest Lesquin,Europe/Paris,BES,LFRB,,,,2026-07-21T09:37:00+00:00,,,,,,Finistair,,FTR,,,FTR,,,,,399672,,,,,,,
2026-07-21,scheduled,,Ban Houei,Asia/Vientiane,OUI,LFEC,,,,2026-07-21T09:15:00+00:00,2026-07-21T09:15:00+00:00,,,,Brest Lesquin,Europe/Paris,BES,LFRB,,,,2026-07-21T09:35:00+00:00,,,,,,Finistair,,FTR,102,,FTR102,,,,,,,,,,,,
2026-07-21,scheduled,,Aldergrove International Airport,Europe/London,BFS,EGAA,,,,2026-07-21T08:50:00+00:00,2026-07-21T08:50:00+00:00,,,,Stansted,Europe/London,STN,EGSS,,,,2026-07-21T10:10:00+00:00,12.0,,,,,Ryanair,FR,RYR,128,FR128,RYR128,,,,,407CB1,,,,,,,
2026-07-21,scheduled,,Aldergrove International Airport,Europe/London,BFS,EGAA,,,,2026-07-21T08:45:00+00:00,2026-07-21T08:45:00+00:00,,,,Bristol,Europe/London,BRS,EGGD,,,,2026-07-21T09:50:00+00:00,,,,,,easyJet,U2,EZY,224,U2224,EZY224,,,,,407687,,,,,,,
2026-07-21,scheduled,,Aldergrove International Airport,Europe/London,BFS,EGAA,,,,2026-07-21T08:25:00+00:00,2026-07-21T08:25:00+00:00,,,,Prague Vaclav Havel Airport,Europe/Prague,PRG,LKPR,1,,14,2026-07-21T11:50:00+00:00,5.0,,,,,easyJet,U2,EZY,3091,U23091,EZY3091,,,,,406754,,,,,,,
2026-07-21,scheduled,,Aldergrove International Airport,Europe/London,BFS,EGAA,,,,2026-07-21T08:25:00+00:00,2026-07-21T08:25:00+00:00,,,,Glasgow International,Europe/London,GLA,EGPF,M,,,2026-07-21T09:10:00+00:00,,,,,,easyJet,U2,EZY,418,U2418,EZY418,,,,,408183,,,,,,,
2026-07-21,scheduled,,Aldergrove International Airport,Europe/London,BFS,EGAA,,,,2026-07-21T08:20:00+00:00,2026-07-21T08:20:00+00:00,,,,Gatwick,Europe/London,LGW,EGKK,N,,,2026-07-21T09:50:00+00:00,10.0,,,,,easyJet,U2,EZY,824,U2824,EZY824,,,,,406012,,,,,,,
2026-07-21,scheduled,,Aldergrove International Airport,Europe/London,BFS,EGAA,,,,2026-07-21T08:20:00+00:00,2026-07-21T08:20:00+00:00,,,,Edinburgh,Europe/London,EDI,EGPH,,,9,2026-07-21T09:15:00+00:00,,,,,,easyJet,U2,EZY,324,U2324,EZY324,,,,,406670,,,,,,,
2026-07-21,scheduled,,Beirut Rafic Hariri Airport,Asia/Beirut,BEY,OLBA,,,,2026-07-21T10:25:00+00:00,2026-07-21T10:25:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,2,,3,2026-07-21T15:15:00+00:00,,,,,,flydubai,FZ,FDB,158,FZ158,FDB158,,,,,,,,,,,,
