flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-20,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,141,16.0,2026-09-20T00:15:00+00:00,2026-09-20T00:15:00+00:00,,2026-09-20T00:31:00+00:00,,Heathrow,Europe/London,LHR,EGLL,3,,,2026-09-20T06:25:00+00:00,,,,,,Japan Airlines,JL,JAL,41,JL41,JAL41,,,,,86DD08,,,,,,,
2026-09-20,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,0.0,2026-09-20T01:10:00+00:00,2026-09-20T01:10:00+00:00,,2026-09-20T01:10:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,217,8,2026-09-20T09:25:00+00:00,,,,,,Asiana Airlines,OZ,AAR,9922,OZ9922,AAR9922,,,,,,,korean air,ke,kal,434,ke434,kal434
2026-09-20,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,0.0,2026-09-20T01:10:00+00:00,2026-09-20T01:10:00+00:00,,2026-09-20T01:10:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,217,8,2026-09-20T09:25:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9828,GA9828,GIA9828,,,,,,,korean air,ke,kal,434,ke434,kal434
2026-09-20,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,0.0,2026-09-20T01:10:00+00:00,2026-09-20T01:10:00+00:00,,2026-09-20T01:10:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,217,8,2026-09-20T09:25:00+00:00,,,,,,Delta Air Lines,DL,DAL,7873,DL7873,DAL7873,,,,,,,korean air,ke,kal,434,ke434,kal434
2026-09-20,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,0.0,2026-09-20T01:10:00+00:00,2026-09-20T01:10:00+00:00,,2026-09-20T01:10:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,217,8,2026-09-20T09:25:00+00:00,,,,,,Air France,AF,AFR,5390,AF5390,AFR5390,,,,,,,korean air,ke,kal,434,ke434,kal434
2026-09-20,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,0.0,2026-09-20T01:05:00+00:00,2026-09-20T01:05:00+00:00,,2026-09-20T01:05:00+00:00,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-09-20T03:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8589,SQ8589,SIA8589,,,,,,,scoot,tr,tgw,347,tr347,tgw347
2026-09-20,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,0.0,2026-09-20T00:55:00+00:00,2026-09-20T00:55:00+00:00,,2026-09-20T00:55:00+00:00,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-09-20T05:00:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9139,GA9139,GIA9139,,,,,,,philippine airlines,pr,pal,538,pr538,pal538
2026-09-20,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,0.0,2026-09-20T00:55:00+00:00,2026-09-20T00:55:00+00:00,,2026-09-20T00:55:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-09-20T08:00:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9300,GA9300,GIA9300,,,,,781335,,china eastern airlines,mu,ces,5030,mu5030,ces5030
2026-09-20,scheduled,,Elcho Island,Australia/Darwin,ELC,YELD,,,,2026-09-20T01:55:00+00:00,2026-09-20T01:55:00+00:00,,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-09-20T03:25:00+00:00,,,,,,CareFlight,,CFH,25,,CFH25,,,,,7C7EE1,,,,,,,
2026-09-20,scheduled,,Perth International,Australia/Perth,PER,YPPH,,,0.0,2026-09-20T00:45:00+00:00,2026-09-20T00:45:00+00:00,,2026-09-20T00:45:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,,,,2026-09-20T06:26:00+00:00,,,,,,Batik Air,OD,MXD,194,OD194,MXD194,,,,,750423,,,,,,,
2026-09-20,scheduled,,Perth International,Australia/Perth,PER,YPPH,,,0.0,2026-09-20T00:45:00+00:00,2026-09-20T00:45:00+00:00,,2026-09-20T00:45:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,,,,2026-09-20T06:26:00+00:00,,,,,,Turkish Airlines,TK,THY,7691,TK7691,THY7691,,,,,750423,,batik air,od,mxd,194,od194,mxd194
2026-09-20,scheduled,,Perth International,Australia/Perth,PER,YPPH,,,0.0,2026-09-20T00:45:00+00:00,2026-09-20T00:45:00+00:00,,2026-09-20T00:45:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,,,,2026-09-20T06:26:00+00:00,,,,,,Batik Air,ID,BTK,5194,ID5194,BTK5194,,,,,750423,,batik air,od,mxd,194,od194,mxd194
2026-09-20,scheduled,,Perth International,Australia/Perth,PER,YPPH,,,0.0,2026-09-20T00:45:00+00:00,2026-09-20T00:45:00+00:00,,2026-09-20T00:45:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,,,,2026-09-20T06:26:00+00:00,,,,,,Etihad Airways,EY,ETD,5651,EY5651,ETD5651,,,,,750423,,batik air,od,mxd,194,od194,mxd194
2026-09-20,scheduled,,Phuket International,Asia/Bangkok,HKT,VTSP,I,9,,2026-09-20T00:05:00+00:00,2026-09-20T00:05:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-09-20T06:30:00+00:00,,,,,,China Eastern Airlines,MU,CES,8618,MU8618,CES8618,,,,,,,shanghai airlines,fm,csh,832,fm832,csh832
2026-09-20,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,0.0,2026-09-20T00:35:00+00:00,2026-09-20T00:35:00+00:00,,2026-09-20T00:35:00+00:00,,Doha International,Asia/Qatar,DOH,OTHH,,,9,2026-09-20T04:45:00+00:00,,,,,,Iberia,IB,IBE,6287,IB6287,IBE6287,,,,,,,qatar airways,qr,qtr,961,qr961,qtr961
2026-09-20,scheduled,,Hermannsburg,Australia/Darwin,HMG,YHMB,,,0.0,2026-09-20T00:15:00+00:00,2026-09-20T00:15:00+00:00,,2026-09-20T00:15:00+00:00,,Alice Springs,Australia/Darwin,ASP,YBAS,,,,2026-09-20T00:33:00+00:00,,,,,,empty,,,,,,,,,,7C6449,,,,,,,
2026-09-20,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-20T02:05:00+00:00,2026-09-20T02:05:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-20T05:10:00+00:00,,,,,,JDL Airlines,JG,JDL,2688,JG2688,JDL2688,,,,,,,,,,,,
2026-09-20,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-20T02:00:00+00:00,2026-09-20T02:00:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-20T05:15:00+00:00,,,,,,JDL Airlines,JG,JDL,2645,JG2645,JDL2645,,,,,,,,,,,,
2026-09-20,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,0.0,2026-09-20T02:00:00+00:00,2026-09-20T02:00:00+00:00,,2026-09-20T02:00:00+00:00,,Koltsovo International,Asia/Yekaterinburg,SVX,USSS,,,,2026-09-20T06:20:00+00:00,,,,,,Ural Airlines,U6,SVR,874,U6874,SVR874,,,,,,,,,,,,
2026-09-20,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-20T01:45:00+00:00,2026-09-20T01:45:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,7,2026-09-20T05:55:00+00:00,,,,,,Qatar Airways,QR,QTR,893,QR893,QTR893,,,,,,,,,,,,
2026-09-20,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-20T01:20:00+00:00,2026-09-20T01:20:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T2,,,2026-09-20T03:55:00+00:00,,,,,,VietJet Air,VJ,VJC,7713,VJ7713,VJC7713,,,,,,,,,,,,
