flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-01,scheduled,,Timisoara (traian Vuia) International,Europe/Bucharest,TSR,LRTR,,,,2026-08-01T01:50:00+00:00,2026-08-01T01:50:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-01T02:37:00+00:00,,,,,,Animawings,A2,AWG,6003,A26003,AWG6003,,,,,4A12AE,,,,,,,
2026-08-01,scheduled,,Timisoara (traian Vuia) International,Europe/Bucharest,TSR,LRTR,,,,2026-08-01T01:40:00+00:00,2026-08-01T01:40:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-08-01T02:36:00+00:00,,,,,,Wizz Air,W4,WMT,,W4,WMT,,,,,471F65,,,,,,,
2026-08-01,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,329,,2026-08-01T06:40:00+00:00,2026-08-01T06:40:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,9,2026-08-01T08:35:00+00:00,,,,,,Shandong Airlines,SC,CDG,9793,SC9793,CDG9793,,,,,,,shenzhen airlines,zh,csz,9859,zh9859,csz9859
2026-08-01,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,329,,2026-08-01T06:40:00+00:00,2026-08-01T06:40:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,9,2026-08-01T08:35:00+00:00,,,,,,Air China,CA,CCA,7921,CA7921,CCA7921,,,,,,,shenzhen airlines,zh,csz,9859,zh9859,csz9859
2026-08-01,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,373,,2026-08-01T06:40:00+00:00,2026-08-01T06:40:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,T2,,,2026-08-01T09:00:00+00:00,,,,,,Shandong Airlines,SC,CDG,9423,SC9423,CDG9423,,,,,,,shenzhen airlines,zh,csz,9815,zh9815,csz9815
2026-08-01,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,373,,2026-08-01T06:40:00+00:00,2026-08-01T06:40:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,T2,,,2026-08-01T09:00:00+00:00,,,,,,Juneyao Air,HO,DKH,5232,HO5232,DKH5232,,,,,,,shenzhen airlines,zh,csz,9815,zh9815,csz9815
2026-08-01,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,373,,2026-08-01T06:40:00+00:00,2026-08-01T06:40:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,T2,,,2026-08-01T09:00:00+00:00,,,,,,Air China,CA,CCA,3485,CA3485,CCA3485,,,,,,,shenzhen airlines,zh,csz,9815,zh9815,csz9815
2026-08-01,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,352,,2026-08-01T06:40:00+00:00,2026-08-01T06:40:00+00:00,,,,Lijiang,Asia/Shanghai,LJG,ZPLJ,,,,2026-08-01T09:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,3886,MU3886,CES3886,,,,,780CC4,,juneyao air,ho,dkh,1945,ho1945,dkh1945
2026-08-01,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,352,,2026-08-01T06:40:00+00:00,2026-08-01T06:40:00+00:00,,,,Lijiang,Asia/Shanghai,LJG,ZPLJ,,,,2026-08-01T09:25:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,5225,ZH5225,CSZ5225,,,,,780CC4,,juneyao air,ho,dkh,1945,ho1945,dkh1945
2026-08-01,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,352,,2026-08-01T06:40:00+00:00,2026-08-01T06:40:00+00:00,,,,Lijiang,Asia/Shanghai,LJG,ZPLJ,,,,2026-08-01T09:25:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4619,3U4619,CSC4619,,,,,780CC4,,juneyao air,ho,dkh,1945,ho1945,dkh1945
