flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-03,scheduled,,Port Hedland,Australia/Perth,PHE,YPPD,,,,2026-09-03T13:00:00+00:00,2026-09-03T13:00:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-09-02T14:41:00+00:00,,,,,,empty,,,,,,,,,,7C4005,,,,,,,
2026-09-02,active,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,125,,2026-09-02T09:30:00+00:00,2026-09-02T09:30:00+00:00,,2026-09-02T09:43:00+00:00,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,7,2026-09-02T12:15:00+00:00,13.0,,,,,China Eastern Airlines,MU,CES,8051,MU8051,CES8051,,,,,,,china united airlines,kn,cua,5131,kn5131,cua5131
2026-09-02,active,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,222,,2026-09-02T09:30:00+00:00,2026-09-02T09:30:00+00:00,,2026-09-02T09:35:00+00:00,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,28,2026-09-02T12:05:00+00:00,5.0,,,,,Xiamen Air,MF,CXA,7823,MF7823,CXA7823,,,,,780534,,china eastern airlines,mu,ces,9188,mu9188,ces9188
2026-09-02,active,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,233,,2026-09-02T09:20:00+00:00,2026-09-02T09:20:00+00:00,,2026-09-02T09:17:00+00:00,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,6,2026-09-02T12:00:00+00:00,,,,,,China Southern Airlines,CZ,CSN,9474,CZ9474,CSN9474,,,,,781CD8,,qingdao airlines,qw,qda,9772,qw9772,qda9772
2026-09-02,active,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,233,,2026-09-02T09:20:00+00:00,2026-09-02T09:20:00+00:00,,2026-09-02T09:17:00+00:00,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,6,2026-09-02T12:00:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4690,3U4690,CSC4690,,,,,781CD8,,qingdao airlines,qw,qda,9772,qw9772,qda9772
2026-09-02,active,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,53,,2026-09-02T09:05:00+00:00,2026-09-02T09:05:00+00:00,2026-09-02T09:12:00+00:00,2026-09-02T09:12:00+00:00,2026-09-02T09:12:00+00:00,,,HSC,ZGSG,,,,2026-09-02T11:20:00+00:00,8.0,2026-09-02T10:54:00+00:00,,2026-09-02T10:54:00+00:00,,Sichuan Airlines,3U,CSC,7939,3U7939,CSC7939,,,,,781DC4,,chengdu airlines,eu,uea,2243,eu2243,uea2243
2026-09-02,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-02T10:40:00+00:00,2026-09-02T10:40:00+00:00,,2026-09-02T10:40:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,36,2026-09-02T12:50:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,4131,ZH4131,CSZ4131,,,,,,,air china,ca,cca,8321,ca8321,cca8321
2026-09-02,scheduled,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-02T10:40:00+00:00,2026-09-02T10:40:00+00:00,,2026-09-02T10:40:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,36,2026-09-02T12:50:00+00:00,,,,,,Shandong Airlines,SC,CDG,5390,SC5390,CDG5390,,,,,,,air china,ca,cca,8321,ca8321,cca8321
2026-09-02,active,,Beijing Daxing International Airport,+8,PKX,ZBAD,,C47,,2026-09-02T10:30:00+00:00,2026-09-02T10:30:00+00:00,,2026-09-02T10:30:00+00:00,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-09-02T14:00:00+00:00,,,,,,Etihad Airways,EY,ETD,5753,EY5753,ETD5753,,,,,780D7C,,china eastern airlines,mu,ces,5704,mu5704,ces5704
2026-09-02,active,,Beijing Daxing International Airport,+8,PKX,ZBAD,,C47,,2026-09-02T10:30:00+00:00,2026-09-02T10:30:00+00:00,,2026-09-02T10:30:00+00:00,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-09-02T14:00:00+00:00,,,,,,Xiamen Air,MF,CXA,3996,MF3996,CXA3996,,,,,780D7C,,china eastern airlines,mu,ces,5704,mu5704,ces5704
