flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-08-02,scheduled,,,Moron,Asia/Ulaanbaatar,MXV,ZMMN,,,,2026-08-02T14:20:00+00:00,2026-08-02T14:20:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-02T15:30:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,82,OM82,MGL82,,,,,,,,,,,
2026-08-02,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-02T14:35:00+00:00,2026-08-02T14:35:00+00:00,,,,"Gannan Xiahe Airport
",,GXH,ZLXH,,,,2026-08-02T15:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,3221,MU3221,CES3221,,sichuan airlines,3u,csc,6359,3u6359,csc6359,,,,781226
2026-08-02,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-02T14:35:00+00:00,2026-08-02T14:35:00+00:00,,,,"Gannan Xiahe Airport
",,GXH,ZLXH,,,,2026-08-02T15:55:00+00:00,,,,,,Xiamen Air,MF,CXA,4639,MF4639,CXA4639,,sichuan airlines,3u,csc,6359,3u6359,csc6359,,,,781226
2026-08-02,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-02T14:35:00+00:00,2026-08-02T14:35:00+00:00,,,,"Gannan Xiahe Airport
",,GXH,ZLXH,,,,2026-08-02T15:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4751,CZ4751,CSN4751,,sichuan airlines,3u,csc,6359,3u6359,csc6359,,,,781226
2026-08-02,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-02T10:20:00+00:00,2026-08-02T10:20:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,02,2026-08-02T12:15:00+00:00,8.0,,,,,Aegean Airlines,A3,AEE,969,A3969,AEE969,,,,,,,,,,,4691C2
2026-08-02,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-08-02T10:10:00+00:00,2026-08-02T10:10:00+00:00,,,,Milano Malpensa,Europe/Rome,MXP,LIMC,1,,10,2026-08-02T11:55:00+00:00,,,,,,Wizz Air,W4,WMT,3935,W43935,WMT3935,,,,,,,,,,,4D21DD
2026-08-02,scheduled,,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-02T14:35:00+00:00,2026-08-02T14:35:00+00:00,,,,Sihanoukville,Asia/Phnom_Penh,KOS,VDSV,,,,2026-08-02T15:40:00+00:00,,,,,,Cambodia Airways,KR,KME,804,KR804,KME804,,,,,,,,,,,
2026-08-02,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-02T16:05:00+00:00,2026-08-02T16:05:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-08-02T18:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,9546,ZH9546,CSZ9546,,,,,,,,,,,
2026-08-02,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-02T16:05:00+00:00,2026-08-02T16:05:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-08-02T18:35:00+00:00,,,,,,China Eastern Airlines,MU,CES,6185,MU6185,CES6185,,,,,,,,,,,78066A
2026-08-02,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-08-02T16:05:00+00:00,2026-08-02T16:05:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-08-02T18:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,5035,MU5035,CES5035,,,,,,,,,,,780558
