flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-08,scheduled,,Aktyubinsk,Asia/Aqtobe,AKX,UATT,,,,2026-07-08T02:55:00+00:00,2026-07-08T02:55:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,,,,2026-07-08T05:13:00+00:00,,,,,,Turkish Airlines,TK,THY,3237,TK3237,THY3237,,,,,4BB321,,,,,,,
2026-07-08,scheduled,,Kingscote,Australia/Adelaide,KGC,YKSC,,,,2026-07-08T04:20:00+00:00,2026-07-08T04:20:00+00:00,,,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,,2026-07-08T04:42:00+00:00,,,,,,empty,,,,,,,,,,7C2E09,,,,,,,
2026-07-08,active,,Adelaide International Airport,Australia/Adelaide,ADL,YPAD,,,,2026-07-08T03:15:00+00:00,2026-07-08T03:15:00+00:00,,,,Kingscote,Australia/Adelaide,KGC,YKSC,,,,2026-07-08T03:34:00+00:00,,,,,,empty,,,,,,,,,,7C2E09,,,,,,,
2026-07-08,scheduled,,Belgrade Nikola Tesla,Europe/Belgrade,BEG,LYBE,2,,,2026-07-08T00:55:00+00:00,2026-07-08T00:55:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-08T03:40:00+00:00,10.0,,,,,Bulgaria Air,FB,LZB,426,FB426,LZB426,,,,,451D86,,,,,,,
2026-07-08,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,C18,,2026-07-08T08:05:00+00:00,2026-07-08T08:05:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,74,,2026-07-08T16:10:00+00:00,,,,,,SriLankan Airlines,UL,ALK,3354,UL3354,ALK3354,,,,,,,jet linx aviation,jl,jtl,712,jl712,jtl712
2026-07-08,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,C18,,2026-07-08T08:05:00+00:00,2026-07-08T08:05:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,74,,2026-07-08T16:10:00+00:00,,,,,,Qantas,QF,QFA,4021,QF4021,QFA4021,,,,,,,jet linx aviation,jl,jtl,712,jl712,jtl712
2026-07-08,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,C18,,2026-07-08T08:05:00+00:00,2026-07-08T08:05:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,74,,2026-07-08T16:10:00+00:00,,,,,,American Airlines,AA,AAL,8413,AA8413,AAL8413,,,,,,,jet linx aviation,jl,jtl,712,jl712,jtl712
2026-07-08,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F59,,2026-07-08T06:20:00+00:00,2026-07-08T06:20:00+00:00,,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,2,2026-07-08T08:55:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6724,OZ6724,AAR6724,,,,,,,singapore airlines,sq,sia,934,sq934,sia934
2026-07-08,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F59,,2026-07-08T06:20:00+00:00,2026-07-08T06:20:00+00:00,,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,2,2026-07-08T08:55:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9740,GA9740,GIA9740,,,,,,,singapore airlines,sq,sia,934,sq934,sia934
2026-07-08,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F59,,2026-07-08T06:20:00+00:00,2026-07-08T06:20:00+00:00,,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,2,2026-07-08T08:55:00+00:00,,,,,,Air India,AI,AIC,8142,AI8142,AIC8142,,,,,,,singapore airlines,sq,sia,934,sq934,sia934
